LTE,722,34,15104,128070145,0,-58.47,-34.6069,1000,11,1,1458573700,1737231844,0
LTE,722,34,15104,128048643,0,-58.4793,-34.6139,1000,9,1,1453303691,1735246683,0
LTE,722,34,15104,128026624,0,-58.4661,-34.5979,524,50,1,1458573700,1737231842,0
LTE,722,34,15104,128048642,0,-58.4873,-34.6058,1000,21,1,1458573700,1735340222,0
LTE,722,34,15105,128054529,0,-58.4097,-34.5882,1000,14,1,1458573706,1760580782,0
LTE,722,34,15105,128026881,0,-58.4679,-34.6082,1230,11,1,1458573705,1740140642,0
LTE,722,34,15105,128023810,0,-58.4477,-34.5921,580,50,1,1458573705,1740140642,0
LTE,722,34,15105,128054532,0,-58.4109,-34.5876,1094,17,1,1458573706,1759424044,0
LTE,722,34,15105,128078592,0,-58.4124,-34.592,500,50,1,1458573707,1756608601,0
LTE,722,34,15104,128026629,0,-58.4739,-34.5947,1000,6,1,1458573700,1735246682,0
LTE,722,34,15104,128048644,0,-58.4819,-34.6123,1000,10,1,1458573700,1735340223,0
LTE,722,34,15105,128022528,0,-58.4616,-34.5859,1000,15,1,1458573705,1735595462,0
LTE,722,34,15105,128050689,0,-58.4429,-34.5714,5370,50,1,1458573706,1735580642,0
LTE,722,34,15106,128003076,0,-58.3812,-34.6104,1000,6,1,1458573708,1760269922,0
LTE,722,34,15104,128070144,0,-58.4714,-34.603,1000,14,1,1458573700,1737231844,0
LTE,722,34,15105,128021505,0,-58.4075,-34.5855,1413,23,1,1458573705,1754701084,0
LTE,722,34,15106,128002816,0,-58.3779,-34.5977,5240,29,1,1458573708,1755304984,0
LTE,722,34,15105,128096514,0,-58.437,-34.591,2606,14,1,1458573707,1735246682,0
LTE,722,34,15106,128003840,0,-58.3752,-34.6105,1000,6,1,1458573708,1758334384,0
LTE,722,34,15105,128050692,0,-58.4455,-34.5715,1000,24,1,1458573706,1735580642,0
LTE,722,34,15105,128054530,0,-58.4131,-34.5871,895,50,1,1458573706,1751072103,0
LTE,722,34,15106,128000768,0,-58.3751,-34.5928,794,27,1,1458573708,1755304984,0
